IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP19;IP_PROP20;IP_PROP22;IP_PROP23;IP_PROP55;IP_PROP24;IP_PROP34;IP_PROP21;IC_GROUP0;IC_GROUP1;IC_GROUP2
1271;Платье вязаное Polo (plus size) - Песок, 48-52;1271;Y;;;;;text;;;text;;500;;1270;BC002398a;;;;;/upload/main/260/k8cqhrycdwgbufu2mtn9p8agnu2nkbin.jpg;green;;;
1272;Платье вязаное Polo (plus size) - Хаки, 48-52;1272;Y;;;;;text;;;text;;500;;1270;BC002398a;;;;;/upload/main/260/k8cqhrycdwgbufu2mtn9p8agnu2nkbin.jpg;green;;;
1274;Платье вязаное из мериносовой шерсти с запахом - 40-46, Жемчужный;1274;Y;;;;;text;;;text;;500;;1273;BC002321;;;;;/upload/main/4c7/12um3m56r0u1woimu62htob2ifnb7as1.jpg;green;;;
1275;Платье вязаное из мериносовой шерсти с запахом - 40-46, Карамель;1275;Y;;;;;text;;;text;;500;;1273;BC002321;;;;;/upload/main/4c7/12um3m56r0u1woimu62htob2ifnb7as1.jpg;green;;;
1276;Платье вязаное из мериносовой шерсти с запахом - 40-46, Лайм;1276;Y;;;;;text;;;text;;500;;1273;BC002321;;;;;/upload/main/4c7/12um3m56r0u1woimu62htob2ifnb7as1.jpg;green;;;
1277;Платье вязаное из мериносовой шерсти с запахом - 48-54, Жемчужный;1277;Y;;;;;text;;;text;;500;;1273;BC002335;;;;;/upload/main/ca6/rfh8wniokxrokxp4dv9xwohwngebquam.jpg;green;;;
1278;Платье вязаное из мериносовой шерсти с запахом - 48-54, Карамель;1278;Y;;;;;text;;;text;;500;;1273;BC002335;;;;;/upload/main/ca6/rfh8wniokxrokxp4dv9xwohwngebquam.jpg;green;;;
1279;Платье вязаное из мериносовой шерсти с запахом - 48-54, Лайм;1279;Y;;;;;text;;;text;;500;;1273;BC002335;;;;;/upload/main/ca6/rfh8wniokxrokxp4dv9xwohwngebquam.jpg;green;;;
1281;Платье вязаное из хлопка с разрезом - Бежевый, 38-46;1281;Y;;;;;text;;;text;;500;;1280;BC002451;;;;;/upload/main/9f3/atn9jh31h5qsgbtjsmp1wyh6va9lf2qa.jpg;green;;;
1282;Платье вязаное из хлопка с разрезом - Графит, 38-46;1282;Y;;;;;text;;;text;;500;;1280;BC002451;;;;;/upload/main/9f3/atn9jh31h5qsgbtjsmp1wyh6va9lf2qa.jpg;green;;;
1284;Платье вязаное короткое с воротом - Терракот, 40-46;1284;Y;;;;;text;;;text;;500;;1283;BC002446;;;;;/upload/main/b63/ui1rdpie1vae9a1o3gyyriwn3o2oqlj9.jpg;green;;;
1285;Платье вязаное короткое с воротом - Черный, 40-46;1285;Y;;;;;text;;;text;;500;;1283;BC002446;;;;;/upload/main/b63/ui1rdpie1vae9a1o3gyyriwn3o2oqlj9.jpg;green;;;
1286;Платье вязаное короткое с воротом - Белый, 40-46;1286;Y;;;;;text;;;text;;500;;1283;BC002446;;;;;/upload/main/b63/ui1rdpie1vae9a1o3gyyriwn3o2oqlj9.jpg;green;;;
1288;Платье вязаное с V- вырезом - Белый, 40-46;1288;Y;;;;;text;;;text;;500;;1287;BC002358;;;;;/upload/main/30c/i436u1i2oy4w3fghjt1i2vxyiz9lcy3g.jpg;green;;;
1289;Платье вязаное с V- вырезом - Бордо, 40-46;1289;Y;;;;;text;;;text;;500;;1287;BC002358;;;;;/upload/main/30c/i436u1i2oy4w3fghjt1i2vxyiz9lcy3g.jpg;green;;;
1290;Платье вязаное с V- вырезом - Трава, 40-46;1290;Y;;;;;text;;;text;;500;;1287;BC002358;;;;;/upload/main/30c/i436u1i2oy4w3fghjt1i2vxyiz9lcy3g.jpg;green;;;
1291;Платье вязаное с V- вырезом - Олива, 40-46;1291;Y;;;;;text;;;text;;500;;1287;BC002358;;;;;/upload/main/30c/i436u1i2oy4w3fghjt1i2vxyiz9lcy3g.jpg;green;;;
1292;Платье вязаное с V- вырезом - Джинс, 40-46;1292;Y;;;;;text;;;text;;500;;1287;BC002358;;;;;/upload/main/30c/i436u1i2oy4w3fghjt1i2vxyiz9lcy3g.jpg;green;;;
1294;Платье вязаное с воротом - 42-46, Терракот;1294;Y;;;;;text;;;text;;500;;1293;BC002350;;;;;/upload/main/7e1/eynpyn0vspn2jd84egmqg32s01fhtpfw.jpg;green;;;
1295;Платье вязаное с воротом - 42-46, Шоколад;1295;Y;;;;;text;;;text;;500;;1293;BC002350;;;;;/upload/main/7e1/eynpyn0vspn2jd84egmqg32s01fhtpfw.jpg;green;;;
1296;Платье вязаное с воротом - 42-46, Трава;1296;Y;;;;;text;;;text;;500;;1293;BC002350;;;;;/upload/main/7e1/eynpyn0vspn2jd84egmqg32s01fhtpfw.jpg;green;;;
1297;Платье вязаное с воротом - 42-46, песок меланж;1297;Y;;;;;text;;;text;;500;;1293;BC002350;;;;;/upload/main/7e1/eynpyn0vspn2jd84egmqg32s01fhtpfw.jpg;green;;;
1298;Платье вязаное с воротом - 42-46, Песок;1298;Y;;;;;text;;;text;;500;;1293;BC002350;;;;;/upload/main/7e1/eynpyn0vspn2jd84egmqg32s01fhtpfw.jpg;green;;;
1299;Платье вязаное с воротом - 42-46, Серый;1299;Y;;;;;text;;;text;;500;;1293;BC002350;;;;;/upload/main/7e1/eynpyn0vspn2jd84egmqg32s01fhtpfw.jpg;green;;;
1300;Платье вязаное с воротом - 42-46, Голубой;1300;Y;;;;;text;;;text;;500;;1293;BC002350;;;;;/upload/main/7e1/eynpyn0vspn2jd84egmqg32s01fhtpfw.jpg;green;;;
1301;Платье вязаное с воротом - 42-46, Красный;1301;Y;;;;;text;;;text;;500;;1293;BC002350;;;;;/upload/main/7e1/eynpyn0vspn2jd84egmqg32s01fhtpfw.jpg;green;;;
1302;Платье вязаное с воротом - 42-46, Белый;1302;Y;;;;;text;;;text;;500;;1293;BC002350;;;;;/upload/main/7e1/eynpyn0vspn2jd84egmqg32s01fhtpfw.jpg;green;;;
1303;Платье вязаное с воротом - 42-46, Джинс;1303;Y;;;;;text;;;text;;500;;1293;BC002350;;;;;/upload/main/7e1/eynpyn0vspn2jd84egmqg32s01fhtpfw.jpg;green;;;
1304;Платье вязаное с воротом - 42-46, Олива;1304;Y;;;;;text;;;text;;500;;1293;BC002350;;;;;/upload/main/7e1/eynpyn0vspn2jd84egmqg32s01fhtpfw.jpg;green;;;
1306;Платье вязаное  с воротом (plus size) - Черный, 48-50;1306;Y;;;;;text;;;text;;500;;1305;BC002449;;;;;/upload/main/e26/qc3aosbxykf1k3cgkha5tpf43n1a9pze.jpg;green;;;
1307;Платье вязаное  с воротом (plus size) - песок меланж, 48-50;1307;Y;;;;;text;;;text;;500;;1305;BC002449;;;;;/upload/main/e26/qc3aosbxykf1k3cgkha5tpf43n1a9pze.jpg;green;;;
1309;Платье вязаное с юбкой плиссе - 40-46, Песок;1309;Y;;;;;text;;;text;;500;;1308;BC002363;;;;;/upload/main/c58/fd6kcbyziiuswprabmyaz9smomzlq813.jpg;green;;;
1310;Платье вязаное с юбкой плиссе - 40-46, Джинс;1310;Y;;;;;text;;;text;;500;;1308;BC002363;;;;;/upload/main/c58/fd6kcbyziiuswprabmyaz9smomzlq813.jpg;green;;;
1312;Платье вязаное хлопковое Fit - Желтый, 40-42;1312;Y;;;;;text;;;text;;500;;1311;BC002322;;;;;/upload/main/695/pojtz0xz0zkx0f58v0sc2iby3c3c3b1l.jpg;green;;;
1313;Платье вязаное хлопковое Fit - Песок, 40-42;1313;Y;;;;;text;;;text;;500;;1311;BC002322;;;;;/upload/main/695/pojtz0xz0zkx0f58v0sc2iby3c3c3b1l.jpg;green;;;
1314;Платье вязаное хлопковое Fit - Молочный, 44-46;1314;Y;;;;;text;;;text;;500;;1311;BC002322;;;;;/upload/main/695/pojtz0xz0zkx0f58v0sc2iby3c3c3b1l.jpg;green;;;
1315;Платье вязаное хлопковое Fit - Голубой, 44-46;1315;Y;;;;;text;;;text;;500;;1311;BC002322;;;;;/upload/main/695/pojtz0xz0zkx0f58v0sc2iby3c3c3b1l.jpg;green;;;
1316;Платье вязаное хлопковое Fit - Песок, 44-46;1316;Y;;;;;text;;;text;;500;;1311;BC002322;;;;;/upload/main/695/pojtz0xz0zkx0f58v0sc2iby3c3c3b1l.jpg;green;;;
1317;Платье вязаное хлопковое Fit - Хаки, 44-46;1317;Y;;;;;text;;;text;;500;;1311;BC002322;;;;;/upload/main/695/pojtz0xz0zkx0f58v0sc2iby3c3c3b1l.jpg;green;;;
1318;Платье вязаное хлопковое Fit - Белый, 40-42;1318;Y;;;;;text;;;text;;500;;1311;BC002322;;;;;/upload/main/695/pojtz0xz0zkx0f58v0sc2iby3c3c3b1l.jpg;green;;;
1319;Платье вязаное хлопковое Fit - Хаки, 40-42;1319;Y;;;;;text;;;text;;500;;1311;BC002322;;;;;/upload/main/695/pojtz0xz0zkx0f58v0sc2iby3c3c3b1l.jpg;green;;;
1320;Платье вязаное хлопковое Fit - Лазурный, 44-46;1320;Y;;;;;text;;;text;;500;;1311;BC002322;;;;;/upload/main/695/pojtz0xz0zkx0f58v0sc2iby3c3c3b1l.jpg;green;;;
1321;Платье вязаное хлопковое Fit - Черный, 40-42;1321;Y;;;;;text;;;text;;500;;1311;BC002322;;;;;/upload/main/695/pojtz0xz0zkx0f58v0sc2iby3c3c3b1l.jpg;green;;;
1322;Платье вязаное хлопковое Fit - Черный, 44-46;1322;Y;;;;;text;;;text;;500;;1311;BC002322;;;;;/upload/main/695/pojtz0xz0zkx0f58v0sc2iby3c3c3b1l.jpg;green;;;
1323;Платье вязаное хлопковое Fit - Фуксия, 44-46;1323;Y;;;;;text;;;text;;500;;1311;BC002322;;;;;/upload/main/695/pojtz0xz0zkx0f58v0sc2iby3c3c3b1l.jpg;green;;;
1324;Платье вязаное хлопковое Fit - Белый, 44-46;1324;Y;;;;;text;;;text;;500;;1311;BC002322;;;;;/upload/main/695/pojtz0xz0zkx0f58v0sc2iby3c3c3b1l.jpg;green;;;
1325;Платье вязаное хлопковое Fit - Голубой, 40-42;1325;Y;;;;;text;;;text;;500;;1311;BC002322;;;;;/upload/main/695/pojtz0xz0zkx0f58v0sc2iby3c3c3b1l.jpg;green;;;
1326;Платье вязаное хлопковое Fit - Желтый, 44-46;1326;Y;;;;;text;;;text;;500;;1311;BC002322;;;;;/upload/main/695/pojtz0xz0zkx0f58v0sc2iby3c3c3b1l.jpg;green;;;
1327;Платье вязаное хлопковое Fit - Лазурный, 40-42;1327;Y;;;;;text;;;text;;500;;1311;BC002322;;;;;/upload/main/695/pojtz0xz0zkx0f58v0sc2iby3c3c3b1l.jpg;green;;;
1328;Платье вязаное хлопковое Fit - Молочный, 40-42;1328;Y;;;;;text;;;text;;500;;1311;BC002322;;;;;/upload/main/695/pojtz0xz0zkx0f58v0sc2iby3c3c3b1l.jpg;green;;;
1329;Платье вязаное хлопковое Fit - Фуксия, 40-42;1329;Y;;;;;text;;;text;;500;;1311;BC002322;;;;;/upload/main/695/pojtz0xz0zkx0f58v0sc2iby3c3c3b1l.jpg;green;;;
1331;Платье- жилет из хлопка - Голубой, 40-46;1331;Y;;;;;text;;;text;;500;;1330;BC002398as;;;;;/upload/main/5fc/1xn2s3jj5f1vjhtwjwrb66y4j76wndzj.jpg;green;;;
1332;Платье- жилет из хлопка - Бабл - Гам, 40-46;1332;Y;;;;;text;;;text;;500;;1330;BC002398as;;;;;/upload/main/5fc/1xn2s3jj5f1vjhtwjwrb66y4j76wndzj.jpg;green;;;
1333;Платье- жилет из хлопка - Молочный, 40-46;1333;Y;;;;;text;;;text;;500;;1330;BC002398as;;;;;/upload/main/5fc/1xn2s3jj5f1vjhtwjwrb66y4j76wndzj.jpg;green;;;
1335;Платье-поло вязаное из Berta с длинными рукавами - Изумруд, 40-46;1335;Y;;;;;text;;;text;;500;;1334;BC002415;;;;;/upload/main/bc4/2mmm4mbvcgt4afnl8z791me18p154jmi.jpg;green;;;
1336;Платье-поло вязаное из Berta с длинными рукавами - Песок, 40-46;1336;Y;;;;;text;;;text;;500;;1334;BC002415;;;;;/upload/main/bc4/2mmm4mbvcgt4afnl8z791me18p154jmi.jpg;green;;;
1337;Платье-поло вязаное из Berta с длинными рукавами - Черный, 40-46;1337;Y;;;;;text;;;text;;500;;1334;BC002415;;;;;/upload/main/bc4/2mmm4mbvcgt4afnl8z791me18p154jmi.jpg;green;;;
1338;Платье-поло вязаное из Berta с длинными рукавами - Голубой, 40-46;1338;Y;;;;;text;;;text;;500;;1334;BC002415;;;;;/upload/main/bc4/2mmm4mbvcgt4afnl8z791me18p154jmi.jpg;green;;;
1340;Платье- поло вязаное из премиального хлопка Soffi - Зеленый, 40-44;1340;Y;;;;;text;;;text;;500;;1339;BC002341a;;;;;/upload/main/7a2/uo6osic0apqqegnveu7rpw4i9n6cf5jh.jpg;green;;;
1341;Платье- поло вязаное из премиального хлопка Soffi - Белый, 40-44;1341;Y;;;;;text;;;text;;500;;1339;BC002341a;;;;;/upload/main/7a2/uo6osic0apqqegnveu7rpw4i9n6cf5jh.jpg;green;;;
1342;Платье- поло вязаное из премиального хлопка Soffi - Голубой, 40-44;1342;Y;;;;;text;;;text;;500;;1339;BC002341a;;;;;/upload/main/7a2/uo6osic0apqqegnveu7rpw4i9n6cf5jh.jpg;green;;;
1343;Платье- поло вязаное из премиального хлопка Soffi - Лазурный, 40-44;1343;Y;;;;;text;;;text;;500;;1339;BC002341a;;;;;/upload/main/7a2/uo6osic0apqqegnveu7rpw4i9n6cf5jh.jpg;green;;;
1345;Платье-поло вязаное из хлопка Alberta - Белый, 40-46;1345;Y;;;;;text;;;text;;500;;1344;BC002404;;;;;/upload/main/47c/qhxnaj86prmzryp7r888zmomvr1rt4pq.jpg;green;;;
1346;Платье-поло вязаное из хлопка Alberta - Зеленый, 40-46;1346;Y;;;;;text;;;text;;500;;1344;BC002404;;;;;/upload/main/47c/qhxnaj86prmzryp7r888zmomvr1rt4pq.jpg;green;;;
1347;Платье-поло вязаное из хлопка Alberta - Оранжевый, 40-46;1347;Y;;;;;text;;;text;;500;;1344;BC002404;;;;;/upload/main/47c/qhxnaj86prmzryp7r888zmomvr1rt4pq.jpg;green;;;
1348;Платье-поло вязаное из хлопка Alberta - Бабл - Гам, 40-46;1348;Y;;;;;text;;;text;;500;;1344;BC002404;;;;;/upload/main/47c/qhxnaj86prmzryp7r888zmomvr1rt4pq.jpg;green;;;
1350;Платье с воротом без рукавов - Песок, 40-46;1350;Y;;;;;text;;;text;;500;;1349;BC002423;;;;;/upload/main/9e7/e1emuwwtofyhiflvl0nxeurrjoipdb01.jpg;green;;;
1352;Платье хлопковое вязаное Margo - Голубой, 38-46;1352;Y;;;;;text;;;text;;500;;1351;BC002372;;;;;/upload/main/475/z0dodfcetc7mtkysqvfjdg1qop5pph3p.jpg;green;;;
1353;Платье хлопковое вязаное Margo - Молочный, 38-46;1353;Y;;;;;text;;;text;;500;;1351;BC002372;;;;;/upload/main/475/z0dodfcetc7mtkysqvfjdg1qop5pph3p.jpg;green;;;
1354;Платье хлопковое вязаное Margo - Песок, 38-46;1354;Y;;;;;text;;;text;;500;;1351;BC002372;;;;;/upload/main/475/z0dodfcetc7mtkysqvfjdg1qop5pph3p.jpg;green;;;
1355;Платье хлопковое вязаное Margo - Белый, 38-46;1355;Y;;;;;text;;;text;;500;;1351;BC002372;;;;;/upload/main/475/z0dodfcetc7mtkysqvfjdg1qop5pph3p.jpg;green;;;
1356;Платье хлопковое вязаное Margo - Оранжевый, 38-46;1356;Y;;;;;text;;;text;;500;;1351;BC002372;;;;;/upload/main/475/z0dodfcetc7mtkysqvfjdg1qop5pph3p.jpg;green;;;
1357;Платье хлопковое вязаное Margo - Хаки, 38-46;1357;Y;;;;;text;;;text;;500;;1351;BC002372;;;;;/upload/main/475/z0dodfcetc7mtkysqvfjdg1qop5pph3p.jpg;green;;;
1358;Платье хлопковое вязаное Margo - Зеленый, 38-46;1358;Y;;;;;text;;;text;;500;;1351;BC002372;;;;;/upload/main/475/z0dodfcetc7mtkysqvfjdg1qop5pph3p.jpg;green;;;
1359;Платье хлопковое вязаное Margo - Черный, 38-46;1359;Y;;;;;text;;;text;;500;;1351;BC002372;;;;;/upload/main/475/z0dodfcetc7mtkysqvfjdg1qop5pph3p.jpg;green;;;
1360;Платье хлопковое вязаное Margo - Бабл - Гам, 38-46;1360;Y;;;;;text;;;text;;500;;1351;BC002372;;;;;/upload/main/475/z0dodfcetc7mtkysqvfjdg1qop5pph3p.jpg;green;;;
1361;Платье хлопковое вязаное Margo - Желтый, 38-46;1361;Y;;;;;text;;;text;;500;;1351;BC002372;;;;;/upload/main/475/z0dodfcetc7mtkysqvfjdg1qop5pph3p.jpg;green;;;
1362;Платье хлопковое вязаное Margo - Шоколад, 38-46;1362;Y;;;;;text;;;text;;500;;1351;BC002372;;;;;/upload/main/475/z0dodfcetc7mtkysqvfjdg1qop5pph3p.jpg;green;;;
1363;Платье хлопковое вязаное Margo - Фуксия, 38-46;1363;Y;;;;;text;;;text;;500;;1351;BC002372;;;;;/upload/main/475/z0dodfcetc7mtkysqvfjdg1qop5pph3p.jpg;green;;;
1365;Ремень базовый с кожаной оплёткой - onesize, Коричневый;1365;Y;;;;;text;;;text;;500;;1364;BC002331a;;;;;/upload/main/3f9/bxdvg6hc2hjnwon3vzztxd9uzj9y1xgx.jpg;green;;;
1366;Ремень базовый с кожаной оплёткой - onesize, Белый;1366;Y;;;;;text;;;text;;500;;1364;BC002331a;;;;;/upload/main/3f9/bxdvg6hc2hjnwon3vzztxd9uzj9y1xgx.jpg;green;;;
1367;Ремень базовый с кожаной оплёткой - onesize, Шоколад;1367;Y;;;;;text;;;text;;500;;1364;BC002331a;;;;;/upload/main/3f9/bxdvg6hc2hjnwon3vzztxd9uzj9y1xgx.jpg;green;;;
1368;Ремень базовый с кожаной оплёткой - onesize, Тем.бежевый;1368;Y;;;;;text;;;text;;500;;1364;BC002331a;;;;;/upload/main/3f9/bxdvg6hc2hjnwon3vzztxd9uzj9y1xgx.jpg;green;;;
1369;Ремень базовый с кожаной оплёткой - onesize, Черный;1369;Y;;;;;text;;;text;;500;;1364;BC002331a;;;;;/upload/main/3f9/bxdvg6hc2hjnwon3vzztxd9uzj9y1xgx.jpg;green;;;
1371;Ремень замшевый тонкий - onesize, Коричневый;1371;Y;;;;;text;;;text;;500;;1370;BC002303as;;;;;/upload/main/421/51hrthi6w6dgsd1o9p5ukfsim7r1rev9.jpg;green;;;
1372;Ремень замшевый тонкий - onesize, Черный;1372;Y;;;;;text;;;text;;500;;1370;BC002303as;;;;;/upload/main/421/51hrthi6w6dgsd1o9p5ukfsim7r1rev9.jpg;green;;;
1374;Ремень кожаный Flip - onesize, Красный;1374;Y;;;;;text;;;text;;500;;1373;BC002436;;;;;/upload/main/58a/08ef3akay8hc50ibo7v62l7pjk7v7jmf.jpg;green;;;
1375;Ремень кожаный Flip - onesize, Коричневый;1375;Y;;;;;text;;;text;;500;;1373;BC002436;;;;;/upload/main/58a/08ef3akay8hc50ibo7v62l7pjk7v7jmf.jpg;green;;;
1376;Ремень кожаный Flip - onesize, Черный;1376;Y;;;;;text;;;text;;500;;1373;BC002436;;;;;/upload/main/58a/08ef3akay8hc50ibo7v62l7pjk7v7jmf.jpg;green;;;
1377;Ремень кожаный Flip - onesize, Тёмный шоколад;1377;Y;;;;;text;;;text;;500;;1373;BC002436;;;;;/upload/main/58a/08ef3akay8hc50ibo7v62l7pjk7v7jmf.jpg;green;;;
1378;Ремень кожаный Flip - onesize, Тем.бежевый;1378;Y;;;;;text;;;text;;500;;1373;BC002436;;;;;/upload/main/58a/08ef3akay8hc50ibo7v62l7pjk7v7jmf.jpg;green;;;
1380;Ремень кожаный Ice - onesize, Пыльная роза;1380;Y;;;;;text;;;text;;500;;1379;BC002432;;;;;/upload/main/15a/z9ct6u3mhwcseimdfjb7qydyl0kmz00j.jpg;green;;;
1382;Ремень кожаный Si - onesize, Красный;1382;Y;;;;;text;;;text;;500;;1381;BC002437;;;;;/upload/main/a4d/schwc6wrwhry3jswnwbyhmflr5se0n3l.jpg;green;;;
1384;Ремень кожаный с круглой пряжкой - onesize, Кирпич;1384;Y;;;;;text;;;text;;500;;1383;BC002302as;;;;;/upload/main/0a3/cwv4lpa76v74t8vh59bz0316vbg9dqg6.jpg;green;;;
1386;Ремень кожаный с пряжкой ромашка - onesize, Розовый;1386;Y;;;;;text;;;text;;500;;1385;BC002300as;;;;;/upload/main/bef/ejat1wxt3uge2r0c49y38nxxv5lj07g8.jpg;green;;;
1387;Ремень кожаный с пряжкой ромашка - onesize, Белый;1387;Y;;;;;text;;;text;;500;;1385;BC002300as;;;;;/upload/main/bef/ejat1wxt3uge2r0c49y38nxxv5lj07g8.jpg;green;;;
1389;Ремень кожаный тонкий - onesize, Свет.бежевый;1389;Y;;;;;text;;;text;;500;;1388;BC002301as;;;;;/upload/main/82c/svzxwwd7xsjjt5369xfhsiyswzci71vq.jpg;green;;;
1390;Ремень кожаный тонкий - onesize, Пудра;1390;Y;;;;;text;;;text;;500;;1388;BC002301as;;;;;/upload/main/82c/svzxwwd7xsjjt5369xfhsiyswzci71vq.jpg;green;;;
1391;Ремень кожаный тонкий - onesize, Красный;1391;Y;;;;;text;;;text;;500;;1388;BC002301as;;;;;/upload/main/82c/svzxwwd7xsjjt5369xfhsiyswzci71vq.jpg;green;;;
1392;Ремень кожаный тонкий - onesize, Коричневый;1392;Y;;;;;text;;;text;;500;;1388;BC002301as;;;;;/upload/main/82c/svzxwwd7xsjjt5369xfhsiyswzci71vq.jpg;green;;;
1393;Ремень кожаный тонкий - onesize, Изумруд;1393;Y;;;;;text;;;text;;500;;1388;BC002301as;;;;;/upload/main/82c/svzxwwd7xsjjt5369xfhsiyswzci71vq.jpg;green;;;
1394;Ремень кожаный тонкий - onesize, Белый;1394;Y;;;;;text;;;text;;500;;1388;BC002301as;;;;;/upload/main/82c/svzxwwd7xsjjt5369xfhsiyswzci71vq.jpg;green;;;
